problem_name,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25,rank_26,rank_27,rank_28,rank_29,rank_30,rank_31,rank_32
rf-146212,BOCA,ATConf_BOHB_BO_ConEx_DE_ES_FLASH_GA_PSO_ParamILS_RandomSearch_DEHB_HABO_Hyperband_OtterTune_PromiseTune_ResTune_SMAC_Tuneful,GGA_HEBO_ROBOTune,ACO_BestConfig_CMAES_HillClimbing_SA_UQGuided_irace,SWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,
rf-146818,PromiseTune,BestConfig_CMAES_HABO_HEBO_ROBOTune_ResTune_SMAC_irace,ACO_ATConf_BOCA_ConEx_ES_FLASH_RandomSearch_GA_GGA_Hyperband_PSO_ParamILS,BO_BOHB_DE_DEHB_HillClimbing_OtterTune_SA_Tuneful_UQGuided,SWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,
rf-146821,ResTune,BOHB_DEHB,ACO_ATConf_BO_BOCA_BestConfig_CMAES_ConEx_FLASH_RandomSearch_DE_ES_GA_HEBO_HillClimbing_Hyperband_OtterTune_PSO_ParamILS_SMAC_Tuneful_irace,GGA_HABO_PromiseTune_ROBOTune_SA_UQGuided,SWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,
rf-146822,BOCA_CMAES_PromiseTune,ATConf_BOHB_BO_ConEx_DE_ES_FLASH_GA_PSO_ParamILS_RandomSearch_BestConfig_DEHB_HEBO_HillClimbing_Hyperband_OtterTune_ROBOTune_ResTune_SMAC_Tuneful_UQGuided,ACO_irace_GGA_HABO_SA,SWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rf-14965,PromiseTune,BOCA_BOHB_DEHB_Hyperband_ResTune_SMAC_Tuneful,HillClimbing,ACO_ATConf_BO_ConEx_DE_ES_FLASH_GA_PSO_ParamILS_RandomSearch_BestConfig_CMAES_GGA_HEBO_OtterTune_SA_UQGuided_irace,HABO_ROBOTune,SWAY,,,,,,,,,,,,,,,,,,,,,,,,,,
rf-167119,BOCA_GGA_PromiseTune,ACO_ATConf_BOHB_BO_ConEx_DE_ES_FLASH_GA_PSO_ParamILS_RandomSearch_BestConfig_CMAES_DEHB_HABO_HEBO_HillClimbing_Hyperband_OtterTune_ROBOTune_ResTune_SMAC_Tuneful_UQGuided_irace,SA,SWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rf-168329,BOCA,ATConf_BO_BOHB_BestConfig_CMAES_ConEx_FLASH_RandomSearch_DEHB_DE_PSO_GA_GGA_HEBO_Hyperband_OtterTune_ParamILS_PromiseTune_ROBOTune_ResTune_SMAC_Tuneful_UQGuided,ACO_irace,ES,HillClimbing,SA,HABO_SWAY,,,,,,,,,,,,,,,,,,,,,,,,,
rf-168330,PromiseTune,GGA_ResTune_Tuneful,ATConf_BOCA_BOHB_BO_ConEx_DE_ES_FLASH_GA_PSO_ParamILS_RandomSearch_BestConfig_DEHB_HEBO_HillClimbing_Hyperband_OtterTune_SMAC_UQGuided,CMAES,ACO_irace_ROBOTune_SA,HABO,SWAY,,,,,,,,,,,,,,,,,,,,,,,,,
rf-168331,PromiseTune,ATConf_BO_ConEx_DE_ES_FLASH_GA_PSO_ParamILS_RandomSearch_DEHB_OtterTune_ResTune_Tuneful,BOCA_BOHB_HillClimbing_Hyperband_SMAC_UQGuided,ACO_CMAES_GGA_irace,ROBOTune,BestConfig,HABO_HEBO_SA,SWAY,,,,,,,,,,,,,,,,,,,,,,,,
rf-168335,PromiseTune,ACO_CMAES_GGA_ResTune_irace,ATConf_BOCA_BOHB_BO_ConEx_DE_ES_FLASH_GA_PSO_ParamILS_RandomSearch_BestConfig_DEHB_HillClimbing_Hyperband_OtterTune_ROBOTune_SA_SMAC_Tuneful_UQGuided,HABO_HEBO,SWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,
rf-168868,PromiseTune,ACO_ATConf_BOCA_BOHB_BO_ConEx_DE_ES_FLASH_GA_PSO_ParamILS_RandomSearch_BestConfig_CMAES_DEHB_HEBO_Hyperband_OtterTune_ROBOTune_ResTune_SMAC_Tuneful_UQGuided_irace,HillClimbing,GGA_SA,HABO_SWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,
rf-168908,CMAES_PromiseTune,ATConf_GGA_OtterTune,ACO_BOCA_BO_ConEx_DE_ES_FLASH_GA_PSO_ParamILS_RandomSearch_HillClimbing_ResTune_SMAC_irace,BOHB_Hyperband_Tuneful_UQGuided,DEHB,BestConfig_HABO_HEBO_ROBOTune_SA,SWAY,,,,,,,,,,,,,,,,,,,,,,,,,
rf-168910,ResTune,ACO_ATConf_BOHB_BO_ConEx_DE_ES_FLASH_GA_PSO_ParamILS_RandomSearch_HEBO_Hyperband_OtterTune_PromiseTune_ROBOTune_Tuneful_irace,BOCA_BestConfig_GGA_SMAC_UQGuided,CMAES_DEHB,HillClimbing,SA,HABO,SWAY,,,,,,,,,,,,,,,,,,,,,,,,
rf-7592,ATConf_GGA_PromiseTune_ROBOTune_ResTune,ACO_BOCA_BOHB_BO_ConEx_DE_ES_FLASH_GA_PSO_ParamILS_RandomSearch_BestConfig_CMAES_DEHB_HillClimbing_Hyperband_OtterTune_SMAC_Tuneful_UQGuided_irace,HABO_HEBO_SA_SWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rf-9952,ResTune,BOCA_BO_ConEx_DE_ES_FLASH_GA_PSO_ParamILS_RandomSearch_PromiseTune_Tuneful,ATConf_OtterTune,BOHB_DEHB_Hyperband_ROBOTune,SMAC_UQGuided_irace,ACO_BestConfig_CMAES_GGA_HEBO_HillClimbing,HABO,SA,SWAY,,,,,,,,,,,,,,,,,,,,,,,
rf-9977,PromiseTune,ACO_irace_ATConf_BOCA_BO_ConEx_DE_ES_FLASH_GA_PSO_ParamILS_RandomSearch_CMAES_GGA_HillClimbing_OtterTune_Tuneful,BOHB_DEHB_Hyperband_ResTune_SMAC_UQGuided,BestConfig_HEBO_ROBOTune_SA,HABO_SWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,
rf-9981,BO_BOHB_CMAES_DEHB_ParamILS_ResTune,ATConf_BOCA_ES_GA_OtterTune_PSO,ConEx_DE_FLASH_HABO_HEBO_HillClimbing_Hyperband_ROBOTune_RandomSearch_SMAC_Tuneful,BestConfig_UQGuided,PromiseTune_SA,ACO_GGA_irace,SWAY,,,,,,,,,,,,,,,,,,,,,,,,,
rs-6d-c3,ATConf_BO_ConEx_FLASH_RandomSearch_ES_ResTune,DE_PSO,BOCA_GA_OtterTune_ParamILS_PromiseTune_SMAC_Tuneful_UQGuided,ROBOTune_irace,ACO_BOHB_BestConfig_CMAES_DEHB_GGA_HEBO_HillClimbing_Hyperband,SA,HABO_SWAY,,,,,,,,,,,,,,,,,,,,,,,,,
sac,ATConf_BO_BOCA_BOHB_Hyperband_BestConfig_ConEx_RandomSearch_DE_ES_FLASH_GA_HEBO_HillClimbing_OtterTune_PSO_ParamILS_ROBOTune_SA_SMAC_UQGuided_irace,ACO_DEHB_GGA_HABO_PromiseTune_Tuneful,ResTune,CMAES_SWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spark,PromiseTune,BestConfig_HillClimbing_SA_SMAC_Tuneful_UQGuided,ParamILS,ATConf_BOHB_CMAES_ConEx_FLASH_HEBO_Hyperband_PSO_ROBOTune_RandomSearch_ResTune_SWAY_irace,ACO,DEHB,BOCA_DE_ES_GGA_OtterTune,BO_GA_HABO,,,,,,,,,,,,,,,,,,,,,,,,
spear,ResTune_SWAY,ATConf_BOHB_FLASH_HEBO_PSO_ROBOTune,ACO_BOCA_BestConfig_ConEx_RandomSearch_CMAES_DE_ES_GA_GGA_Hyperband_OtterTune_ParamILS_PromiseTune_SMAC_Tuneful_UQGuided_irace,BO_DEHB_HABO_HillClimbing,SA,,,,,,,,,,,,,,,,,,,,,,,,,,,
SQL,HillClimbing_SWAY,CMAES_GA_GGA_HABO_OtterTune_ParamILS_ROBOTune_ResTune_Tuneful_irace,ACO,BOHB_DEHB_ES_Hyperband_PSO_UQGuided,ATConf_BO_BestConfig_ConEx_RandomSearch_DE_FLASH_HEBO_PromiseTune_SA_SMAC,BOCA,,,,,,,,,,,,,,,,,,,,,,,,,,
sqlite,BestConfig_ConEx_RandomSearch_DEHB_ES_GGA_HillClimbing_OtterTune_PSO_SA_SMAC_Tuneful_irace,ACO_BO_DE_FLASH_GA_ParamILS_UQGuided,ATConf_BOCA_BOHB,CMAES_HEBO_Hyperband_ROBOTune,PromiseTune_ResTune,HABO_SWAY,,,,,,,,,,,,,,,,,,,,,,,,,,
storm,ES_FLASH_GA_PSO_ParamILS_ResTune_Tuneful_UQGuided,ATConf_BO_BestConfig_RandomSearch_ConEx_HillClimbing_OtterTune_PromiseTune_SMAC_irace,ACO_BOCA_CMAES_DE_DEHB_GGA_HEBO_SA,BOHB_Hyperband_ROBOTune,HABO_SWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomcat,HABO,ATConf_BOCA_HillClimbing,ConEx_DE_DEHB_GGA_HEBO_OtterTune_PSO_ParamILS_RandomSearch_Tuneful_UQGuided_irace,ACO_BOHB_CMAES_GA_Hyperband_ROBOTune_ResTune_SA_SMAC,BestConfig,BO_ES_FLASH_PromiseTune_SWAY,,,,,,,,,,,,,,,,,,,,,,,,,,
VP8,PromiseTune,ATConf_CMAES_HABO_OtterTune_SWAY,ACO_BO_BOCA_BOHB_ConEx_DE_DEHB_FLASH_GGA_HEBO_HillClimbing_Hyperband_PSO_ParamILS_RandomSearch_SA_SMAC_UQGuided_irace,BestConfig_ES_GA_ResTune_Tuneful,ROBOTune,,,,,,,,,,,,,,,,,,,,,,,,,,,
vp9,UQGuided,ATConf,BO_BOCA_CMAES_ES_HEBO_HillClimbing_OtterTune_PSO_ParamILS_ResTune_SMAC_SWAY,DEHB_FLASH_HABO_PromiseTune,ACO_BOHB_BestConfig_RandomSearch_ConEx_GA_Hyperband_ROBOTune_Tuneful_irace,DE_GGA,SA,,,,,,,,,,,,,,,,,,,,,,,,,
wc-5d-c5,ATConf_BO_BOCA_BOHB_Hyperband_HillClimbing_OtterTune_ResTune_SMAC_UQGuided,irace,BestConfig_ConEx_FLASH_RandomSearch_DEHB_PSO_ParamILS_PromiseTune,DE_ES,ACO_GA_GGA_HEBO_ROBOTune_SA_Tuneful,CMAES,SWAY,HABO,,,,,,,,,,,,,,,,,,,,,,,,
x264,BO_HillClimbing_PromiseTune_ResTune_SA_SMAC_Tuneful,ATConf_BOHB_DE_Hyperband_PSO,OtterTune,ACO_BOCA_BestConfig_ConEx_FLASH_RandomSearch_CMAES_ES_HEBO_ParamILS,DEHB_GA_irace,GGA_UQGuided,HABO,ROBOTune,SWAY,,,,,,,,,,,,,,,,,,,,,,,
xgb-10101,PromiseTune,ATConf_BO_CMAES_DEHB_Hyperband_OtterTune_ResTune_Tuneful,ACO_BOCA_BOHB_BestConfig_PSO_ParamILS_irace,GGA_UQGuided,ConEx_FLASH_RandomSearch_DE_ES_GA_HEBO_HillClimbing_ROBOTune,HABO_SA_SMAC_SWAY,,,,,,,,,,,,,,,,,,,,,,,,,,
xgb-146818,PromiseTune,BO_BestConfig_ConEx_FLASH_RandomSearch_GA_GGA_HEBO_HillClimbing_OtterTune_ParamILS_ROBOTune_ResTune_Tuneful_UQGuided,ACO_ATConf_BOCA_CMAES_DE_ES_PSO_SA_SMAC_irace,BOHB_DEHB_Hyperband,HABO,SWAY,,,,,,,,,,,,,,,,,,,,,,,,,,
xgb-146821,PromiseTune,BO_BOCA_CMAES_ConEx_DE_ES_FLASH_RandomSearch_GA_OtterTune_PSO_ParamILS_ROBOTune_UQGuided,ATConf_ResTune_SMAC,ACO_BOHB_BestConfig_DEHB_GGA_HEBO_HillClimbing_Hyperband_SA_Tuneful_irace,HABO,SWAY,,,,,,,,,,,,,,,,,,,,,,,,,,
xgb-146822,PromiseTune,ACO_irace_ATConf_BO_BOCA_ConEx_DE_ES_FLASH_GA_OtterTune_PSO_ParamILS_RandomSearch_UQGuided_BestConfig_CMAES_HEBO_HillClimbing_ROBOTune_SA_Tuneful,GGA_HABO_ResTune_SMAC,BOHB_DEHB_Hyperband,SWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,
