optimizer_name,avg_rank,rank_std,problem_count
FLASH,1.5,0.71,2
PromiseTune,2.0,0.0,2
PSO,2.0,0.0,2
ATConf,2.5,2.12,2
ES,3.0,0.0,2
ConEx,3.0,1.41,2
GA,4.0,1.41,2
OtterTune,4.0,1.41,2
BestConfig,4.5,2.12,2
CMAES,4.5,2.12,2
ROBOTune,5.0,2.83,2
ACO,5.5,3.54,2
DE,5.5,2.12,2
RandomSearch,5.5,2.12,2
SA,5.5,0.71,2
BO,6.0,4.24,2
BOCA,6.0,4.24,2
ResTune,7.0,5.66,2
Tuneful,8.0,2.83,2
SWAY,8.0,5.66,2
HillClimbing,9.5,3.54,2
