problem_name,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25,rank_26,rank_27,rank_28,rank_29,rank_30,rank_31,rank_32
HSQLDB,CMAES_ResTune_SWAY,ACO_ATConf_ES_FLASH_OtterTune_PSO_ROBOTune_SA_Tuneful,BO_BOCA_DE_GA,ConEx_HillClimbing,BestConfig,PromiseTune_RandomSearch,,,,,,,,,,,,,,,,,,,,,,,,,,
javagc,Tuneful,BO_BestConfig_ConEx_DE_ES_FLASH_HillClimbing_PSO_RandomSearch_ResTune_SA_SWAY,ACO_BOCA_OtterTune_PromiseTune_ROBOTune,ATConf_GA,CMAES,,,,,,,,,,,,,,,,,,,,,,,,,,,
jump3r,ATConf_ES_FLASH_GA_HillClimbing_OtterTune_PSO,BOCA,ACO_BO_BestConfig_ConEx_RandomSearch_CMAES_DE_PromiseTune_ROBOTune_ResTune_SA_Tuneful,SWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kanzi,PromiseTune,ATConf_Tuneful,BOCA_CMAES_FLASH_HillClimbing_PSO,ACO_BestConfig_ConEx_RandomSearch_ES_OtterTune,DE_GA,BO_ROBOTune_SA,SWAY,ResTune,,,,,,,,,,,,,,,,,,,,,,,,
LLVM,CMAES,BOCA_SA_SWAY,ATConf_HillClimbing_OtterTune_PromiseTune,BO_PSO_ResTune_Tuneful,ES,ACO_ConEx_DE_FLASH_GA,ROBOTune,BestConfig_RandomSearch,,,,,,,,,,,,,,,,,,,,,,,,
MariaDB,ATConf_ES_HillClimbing_OtterTune_PSO,DE_FLASH_GA_SA_SWAY,ACO_BOCA_BestConfig_CMAES_ConEx_PromiseTune_RandomSearch_ResTune_Tuneful,BO_ROBOTune,,,,,,,,,,,,,,,,,,,,,,,,,,,,
moe,ES,GA_HillClimbing_PSO_ParamILS_RandomSearch,BO_CMAES_DE_DEHB_HEBO_SMAC_irace,ACO_HABO_Hyperband_SA_UQGuided,BOHB_GGA,,,,,,,,,,,,,,,,,,,,,,,,,,,
MySQL,ATConf_ES_FLASH_OtterTune,BO_CMAES_ConEx_DE_GA_HillClimbing_PSO_PromiseTune_RandomSearch_SA_SWAY_Tuneful,BOCA,ACO_BestConfig,ROBOTune_ResTune,,,,,,,,,,,,,,,,,,,,,,,,,,,
nginx,BO,ACO_ATConf_BOCA_ConEx_RandomSearch_FLASH_GA_OtterTune_PSO_PromiseTune_Tuneful,DE_ES_HillClimbing_ResTune_SA,BestConfig_CMAES_SWAY,ROBOTune,,,,,,,,,,,,,,,,,,,,,,,,,,,
nn-10101,BO_CMAES_DE_ES_GA_GGA_PSO_ParamILS_RandomSearch_UQGuided_irace,ACO,HEBO_HillClimbing_SMAC,SA,BOHB_DEHB_HABO_Hyperband,,,,,,,,,,,,,,,,,,,,,,,,,,,
nn-146818,ES_GA_HABO_HEBO_PSO_RandomSearch_SMAC,ACO_BO_CMAES_DE_DEHB_GGA_HillClimbing_ParamILS_UQGuided_irace,BOHB_Hyperband_SA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nn-146821,SMAC,ACO_BOHB_BO_DE_ES_GA_PSO_ParamILS_RandomSearch_CMAES_HEBO_HillClimbing,DEHB_Hyperband_irace,GGA_SA_UQGuided,HABO,,,,,,,,,,,,,,,,,,,,,,,,,,,
nn-146822,BO_DE_ES_GA_PSO_ParamILS_RandomSearch,BOHB_CMAES_DEHB_GGA_Hyperband_SMAC_UQGuided,HEBO,ACO_HillClimbing,SA_irace,HABO,,,,,,,,,,,,,,,,,,,,,,,,,,
nn-31,DE_ES_PSO_ParamILS_RandomSearch,BOHB_DEHB_GA_HEBO_Hyperband_SMAC_UQGuided,BO_GGA,ACO_CMAES_HillClimbing_SA_irace,HABO,,,,,,,,,,,,,,,,,,,,,,,,,,,
nn-3917,BO_BOHB_CMAES_DEHB_ES_GA_Hyperband_PSO_ParamILS_RandomSearch_irace,DE_GGA_HEBO_HillClimbing_SMAC_UQGuided,ACO_SA,HABO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nn-53,BOHB_BO_DE_ES_GA_PSO_ParamILS_RandomSearch_CMAES_GGA_HillClimbing_Hyperband_SMAC_UQGuided,ACO_DEHB_HEBO_SA_irace,HABO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nn-9952,BO_CMAES_DE_ES_GA_PSO_ParamILS_RandomSearch_UQGuided,ACO_BOHB_DEHB_GGA_HEBO_HillClimbing_Hyperband_SA_SMAC_irace,HABO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
noc-CM-log,BO_ResTune,ACO_ATConf_ConEx_ES_GA_HillClimbing_OtterTune_PSO_PromiseTune,CMAES_FLASH,BOCA,DE_RandomSearch_SA_Tuneful,ROBOTune,BestConfig,SWAY,,,,,,,,,,,,,,,,,,,,,,,,
OpenVPN,ATConf_HillClimbing_OtterTune_PSO_SA,BestConfig_CMAES_ConEx_DE_ES_FLASH_PromiseTune_RandomSearch_ResTune_Tuneful,ACO_BO_BOCA_GA_ROBOTune,SWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Opus,OtterTune,ATConf_HillClimbing,BO_BOCA_BestConfig_CMAES_ConEx_DE_ES_FLASH_GA_PSO_PromiseTune_ROBOTune_RandomSearch_ResTune_SWAY_Tuneful,ACO_SA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polly,ACO_ATConf_BO_BOCA_FLASH_GA_HillClimbing_OtterTune_PSO_PromiseTune_ROBOTune_Tuneful,BestConfig_ConEx_RandomSearch_CMAES_ES_ResTune,DE,SA_SWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PostgreSQL,ResTune,ATConf_BO_ES_GA_HillClimbing_OtterTune_PSO_PromiseTune,BOCA_BestConfig_CMAES_ConEx_FLASH_RandomSearch_DE,SA_SWAY_Tuneful,ACO_ROBOTune,,,,,,,,,,,,,,,,,,,,,,,,,,,
redis,ConEx_DE_FLASH_HillClimbing_OtterTune_ROBOTune_RandomSearch_ResTune_SA,ACO_BO_BOCA_CMAES_ES_PromiseTune_SWAY_Tuneful,BestConfig_GA_PSO,ATConf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rf-10101,ACO_BO_BOHB_CMAES_DEHB_GGA_Hyperband_irace,HEBO_SMAC,DE_PSO_UQGuided,ES_GA_ParamILS_HABO_HillClimbing_RandomSearch_SA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rf-146195,ACO_BOHB_BO_DE_ES_GA_PSO_ParamILS_RandomSearch_CMAES_DEHB_GGA_HillClimbing_Hyperband_SMAC_irace,HABO_HEBO_SA_UQGuided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rf-146212,ACO_BOHB_BO_DE_ES_GA_PSO_ParamILS_RandomSearch_CMAES_DEHB_GGA_HABO_HEBO_HillClimbing_Hyperband_SA_SMAC_UQGuided_irace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rf-146818,ACO_CMAES_HABO_HEBO_SMAC_irace,BO_BOHB_DE_DEHB_ES_GA_GGA_HillClimbing_Hyperband_PSO_ParamILS_RandomSearch_SA_UQGuided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rf-146821,BOHB_DEHB,ACO_BO_CMAES_DE_ES_GA_HEBO_HillClimbing_Hyperband_PSO_ParamILS_RandomSearch_SMAC_irace,GGA_HABO_SA_UQGuided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rf-146822,ACO_irace_BOHB_BO_DE_ES_GA_PSO_ParamILS_RandomSearch_CMAES_DEHB_GGA_HABO_HEBO_HillClimbing_Hyperband_SA_SMAC_UQGuided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rf-14965,ACO_BOHB_BO_DE_ES_GA_PSO_ParamILS_RandomSearch_CMAES_DEHB_GGA_HEBO_HillClimbing_Hyperband_SA_SMAC_UQGuided_irace,HABO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rf-167119,ACO_BOHB_BO_DE_ES_GA_PSO_ParamILS_RandomSearch_CMAES_DEHB_GGA_HABO_HEBO_HillClimbing_Hyperband_SMAC_UQGuided_irace,SA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rf-168329,ACO_BO_BOHB_CMAES_DEHB_DE_PSO_GA_GGA_HEBO_Hyperband_ParamILS_RandomSearch_SMAC_UQGuided_irace,ES_HillClimbing,HABO_SA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rf-168330,BO_DE_ES_GA_PSO_ParamILS_RandomSearch_GGA,ACO_irace_BOHB_CMAES_DEHB_HEBO_HillClimbing_Hyperband_SMAC_UQGuided,HABO_SA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rf-168331,BOHB_BO_DE_ES_GA_PSO_ParamILS_RandomSearch_DEHB_Hyperband_SMAC,ACO_CMAES_GGA_HillClimbing_UQGuided,irace,HEBO_SA,HABO,,,,,,,,,,,,,,,,,,,,,,,,,,,
rf-168335,ACO_CMAES_GGA_irace,BOHB_BO_DE_ES_GA_PSO_ParamILS_RandomSearch_DEHB_HillClimbing_Hyperband_SA_SMAC_UQGuided,HABO_HEBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rf-168868,ACO_BOHB_BO_DE_ES_GA_PSO_ParamILS_RandomSearch_CMAES_DEHB_GGA_HEBO_HillClimbing_Hyperband_SMAC_UQGuided_irace,HABO_SA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rf-168908,ACO_BOHB_BO_DE_ES_GA_PSO_ParamILS_RandomSearch_CMAES_DEHB_GGA_HEBO_HillClimbing_Hyperband_SA_SMAC_UQGuided_irace,HABO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rf-168910,ACO_BOHB_BO_DE_ES_GA_PSO_ParamILS_RandomSearch_HEBO_Hyperband_irace,GGA_SMAC_UQGuided,CMAES_DEHB,HillClimbing,SA,HABO,,,,,,,,,,,,,,,,,,,,,,,,,,
rf-7592,ACO_BOHB_BO_DE_ES_GA_PSO_ParamILS_RandomSearch_CMAES_DEHB_GGA_HillClimbing_Hyperband_SMAC_UQGuided_irace,HABO_HEBO_SA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rf-9952,ACO_BOHB_BO_DE_ES_GA_PSO_ParamILS_RandomSearch_CMAES_DEHB_GGA_HABO_HEBO_HillClimbing_Hyperband_SMAC_UQGuided_irace,SA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rf-9977,ACO_irace_CMAES_GGA_HillClimbing,BOHB_BO_DE_ES_GA_PSO_ParamILS_RandomSearch_DEHB_HEBO_Hyperband_SMAC_UQGuided,HABO_SA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rf-9981,BO_BOHB_CMAES_DEHB_ParamILS,ES_GA_PSO,DE_HABO_HEBO_HillClimbing_Hyperband_RandomSearch_SMAC,SA_UQGuided,ACO_GGA_irace,,,,,,,,,,,,,,,,,,,,,,,,,,,
rs-6d-c3,ATConf_ConEx_FLASH_RandomSearch_ResTune,BO_ES,BOCA_DE_GA_OtterTune_PSO_PromiseTune_Tuneful,ACO_BestConfig_CMAES_HillClimbing_ROBOTune_SA,SWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,
sac,ATConf_BO_BOCA_BestConfig_ConEx_RandomSearch_DE_ES_FLASH_GA_HillClimbing_OtterTune_PSO_SA,ACO_PromiseTune_ROBOTune_ResTune_Tuneful,CMAES_SWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spark,PromiseTune,BestConfig_HillClimbing_SA_Tuneful,ACO_ATConf_CMAES_ConEx_FLASH_PSO_ROBOTune_RandomSearch_ResTune_SWAY,BOCA,DE_ES_OtterTune,BO_GA,,,,,,,,,,,,,,,,,,,,,,,,,,
spear,SWAY,ATConf_ResTune,ACO_BOCA_BestConfig_ConEx_RandomSearch_CMAES_DE_ES_FLASH_GA_OtterTune_PSO_PromiseTune_ROBOTune,BO_HillClimbing_Tuneful,SA,,,,,,,,,,,,,,,,,,,,,,,,,,,
SQL,HillClimbing,ACO_CMAES_ES_GA_OtterTune_ROBOTune_ResTune_SWAY_Tuneful,PSO,ATConf_BO_BOCA_BestConfig_ConEx_RandomSearch_DE_FLASH_PromiseTune_SA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sqlite,ACO_BestConfig_ConEx_RandomSearch_ES_GA_HillClimbing_OtterTune_PSO_SA_Tuneful,BO_DE_FLASH,ATConf_BOCA_CMAES,ROBOTune_ResTune,PromiseTune_SWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,
storm,FLASH_GA_PSO_ResTune_Tuneful,ATConf_BO_BestConfig_RandomSearch_ConEx_ES_OtterTune_PromiseTune,ACO_BOCA_CMAES_DE_HillClimbing_SA,ROBOTune,SWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomcat,ATConf_BOCA_ConEx_DE_HillClimbing_OtterTune_PSO_ROBOTune_RandomSearch_Tuneful,ACO_BestConfig_CMAES_FLASH_GA_ResTune_SA,BO_ES_PromiseTune_SWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VP8,PromiseTune,ATConf_OtterTune_SWAY,ACO_BO_BOCA_CMAES_ConEx_DE_ES_FLASH_HillClimbing_PSO_RandomSearch_SA,BestConfig_GA_ResTune_Tuneful,ROBOTune,,,,,,,,,,,,,,,,,,,,,,,,,,,
vp9,ATConf,BO_BOCA_CMAES_ES_HillClimbing_PSO_ResTune_SWAY,FLASH_OtterTune_PromiseTune,ACO_BestConfig_RandomSearch_ConEx_DE_GA_ROBOTune_Tuneful,SA,,,,,,,,,,,,,,,,,,,,,,,,,,,
wc-5d-c5,ATConf_BO_BOCA_HillClimbing_OtterTune_ResTune,PSO,BestConfig_ConEx_FLASH_RandomSearch_DE_ES_PromiseTune,ACO,GA_ROBOTune_SA_Tuneful,CMAES,SWAY,,,,,,,,,,,,,,,,,,,,,,,,,
x264,BO_PromiseTune_ResTune_Tuneful,ATConf_BOCA_CMAES_DE_ES_HillClimbing_OtterTune_PSO_SA,ACO_BestConfig_ConEx_FLASH_RandomSearch_GA,ROBOTune,SWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgb-10101,ACO_BO_BOHB_CMAES_DE_DEHB_ES_GA_GGA_HEBO_HillClimbing_Hyperband_PSO_ParamILS_RandomSearch_UQGuided_irace,HABO_SA_SMAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgb-146818,BO_DE_GA_GGA_HEBO_HillClimbing_ParamILS_RandomSearch_UQGuided,ACO_BOHB_CMAES_DEHB_ES_Hyperband_PSO_SA_SMAC_irace,HABO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgb-146821,BO_CMAES_DE_ES_GA_Hyperband_PSO_ParamILS_RandomSearch_SMAC_UQGuided,ACO_BOHB_DEHB_GGA_HEBO_HillClimbing_SA_irace,HABO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgb-146822,HillClimbing,ACO_irace_BO_DE_ES_GA_PSO_ParamILS_RandomSearch_UQGuided_CMAES_GGA_HABO_HEBO_SA_SMAC,BOHB_Hyperband,DEHB,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgb-167119,ACO_irace,BO_CMAES_DEHB_DE_PSO_ParamILS_ES_GA_HEBO_HillClimbing_RandomSearch_SMAC_UQGuided,BOHB_GGA_Hyperband_SA,HABO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgb-3,ACO_irace_BO_DE_ES_GA_PSO_ParamILS_RandomSearch_UQGuided_GGA_HEBO_HillClimbing_SMAC,CMAES_SA,BOHB_DEHB_HABO,Hyperband,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgb-31,DE_GA_HillClimbing,ACO_BO_DEHB_ES_GGA_PSO_ParamILS_RandomSearch_SA_SMAC_UQGuided_irace,BOHB_HEBO_Hyperband,HABO,CMAES,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgb-3917,BO_ES_GA_RandomSearch,ACO_CMAES_DE_PSO_ParamILS_SMAC_UQGuided_irace,GGA_HillClimbing_Hyperband,BOHB_DEHB_HABO_HEBO_SA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgb-53,CMAES_ES_GA_GGA_HillClimbing_PSO_ParamILS_RandomSearch_SA_SMAC,ACO_BO_BOHB_DE_DEHB_HABO_HEBO_Hyperband_UQGuided_irace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgb-9952,ACO_BO_BOHB_Hyperband_CMAES_DEHB_DE_ES_GA_GGA_HEBO_HillClimbing_PSO_ParamILS_RandomSearch_SA_SMAC_UQGuided_irace,HABO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgboost-CNAE9,BO_ES_DE_PSO_ParamILS,BOHB_CMAES_DEHB_GA_GGA_HEBO_Hyperband_RandomSearch_SMAC_UQGuided_irace,ACO_HABO_HillClimbing,SA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgboost-Covtype,BO_CMAES_DE_ES_GA_HEBO_ParamILS_RandomSearch_UQGuided,BOHB_DEHB_GGA_Hyperband_PSO_SMAC,ACO_HillClimbing_irace,HABO_SA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xgboost-PimaIndiansDiabetes,DE_ES_GA_PSO_ParamILS_RandomSearch,BO_SMAC_UQGuided,ACO_BOHB_GGA_HEBO_Hyperband_irace,CMAES_DEHB,HABO_HillClimbing_SA,,,,,,,,,,,,,,,,,,,,,,,,,,,
